column_family_id,component,column_category,column_type,manufacturer,material_family,construction_method,section_type,column_role,unit,material_concrete_id,material_pt_id,material_rebar_id,material_steel_id,material_timber_id,material_fireproofing_id,is_composite,requires_rebar,requires_pt,requires_encasement,requires_fireproofing,supports_floor_types,supports_beam_types,supports_low_rise,supports_mid_rise,supports_high_rise,source,notes
aci_gravity_column_18x18,column,cast_in_place,gravity_column,generic,concrete,cast_in_place,rectangular,gravity_column,imperial,concrete_5000psi,,rebar_60ksi,,,,False,True,False,False,False,,,True,True,False,Expanded ACI example catalog,Tied-column screen uses a simplified ACI-style moment magnification plus strain-compatibility capacity iteration.
aci_gravity_column_22x22,column,cast_in_place,gravity_column,generic,concrete,cast_in_place,rectangular,gravity_column,imperial,concrete_5000psi,,rebar_60ksi,,,,False,True,False,False,False,,,True,True,False,Expanded ACI example catalog,Tied-column screen uses a simplified ACI-style moment magnification plus strain-compatibility capacity iteration.
aci_frame_column_20x24,column,cast_in_place,frame_column,generic,concrete,cast_in_place,rectangular,frame_column,imperial,concrete_5000psi,,rebar_60ksi,,,,False,True,False,False,False,,,True,True,True,Expanded ACI example catalog,Tied-column screen uses a simplified ACI-style moment magnification plus strain-compatibility capacity iteration.
aci_frame_column_24x28,column,cast_in_place,frame_column,generic,concrete,cast_in_place,rectangular,frame_column,imperial,concrete_5000psi,,rebar_60ksi,,,,False,True,False,False,False,,,True,True,True,Expanded ACI example catalog,Tied-column screen uses a simplified ACI-style moment magnification plus strain-compatibility capacity iteration.
aci_frame_column_28x32,column,cast_in_place,frame_column,generic,concrete,cast_in_place,rectangular,frame_column,imperial,concrete_5000psi,,rebar_60ksi,,,,False,True,False,False,False,,,True,True,True,Expanded ACI example catalog,Tied-column screen uses a simplified ACI-style moment magnification plus strain-compatibility capacity iteration.
aci_transfer_column_32x32,column,cast_in_place,transfer_column,generic,concrete,cast_in_place,rectangular,transfer_column,imperial,concrete_5000psi,,rebar_60ksi,,,,False,True,False,False,False,,,False,True,True,Expanded ACI example catalog,Tied-column screen uses a simplified ACI-style moment magnification plus strain-compatibility capacity iteration.
aci_transfer_column_36x40,column,cast_in_place,transfer_column,generic,concrete,cast_in_place,rectangular,transfer_column,imperial,concrete_5000psi,,rebar_60ksi,,,,False,True,False,False,False,,,False,True,True,Expanded ACI example catalog,Tied-column screen uses a simplified ACI-style moment magnification plus strain-compatibility capacity iteration.
ec_gravity_column_350x350,column,cast_in_place,gravity_column,generic,concrete,cast_in_place,rectangular,gravity_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,True,True,False,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
ec_gravity_column_450x450,column,cast_in_place,gravity_column,generic,concrete,cast_in_place,rectangular,gravity_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,True,True,False,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
ec_gravity_column_550x550,column,cast_in_place,gravity_column,generic,concrete,cast_in_place,rectangular,gravity_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,True,True,False,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
ec_frame_column_400x500,column,cast_in_place,frame_column,generic,concrete,cast_in_place,rectangular,frame_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,True,True,True,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
ec_frame_column_500x600,column,cast_in_place,frame_column,generic,concrete,cast_in_place,rectangular,frame_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,True,True,True,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
ec_frame_column_600x700,column,cast_in_place,frame_column,generic,concrete,cast_in_place,rectangular,frame_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,True,True,True,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
ec_transfer_column_700x700,column,cast_in_place,transfer_column,generic,concrete,cast_in_place,rectangular,transfer_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,False,True,True,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
ec_transfer_column_800x900,column,cast_in_place,transfer_column,generic,concrete,cast_in_place,rectangular,transfer_column,metric,concrete,,rebar,,,,False,True,False,False,False,,,False,True,True,Expanded EC2 example catalog,"Column flow follows the guide's braced-column chart: first-order moments, slenderness check, then non-slender or nominal-curvature method. Required As is solved by iteration instead of reading the printed interaction charts."
uk_uc_356x406x1299,column,steel_section,UC 356x406x1299,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x1202,column,steel_section,UC 356x406x1202,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x1086,column,steel_section,UC 356x406x1086,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x990,column,steel_section,UC 356x406x990,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x900,column,steel_section,UC 356x406x900,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x818,column,steel_section,UC 356x406x818,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x744,column,steel_section,UC 356x406x744,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x677,column,steel_section,UC 356x406x677,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x634,column,steel_section,UC 356x406x634,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x592,column,steel_section,UC 356x406x592,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x551,column,steel_section,UC 356x406x551,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x509,column,steel_section,UC 356x406x509,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x467,column,steel_section,UC 356x406x467,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x393,column,steel_section,UC 356x406x393,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x340,column,steel_section,UC 356x406x340,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x287,column,steel_section,UC 356x406x287,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x406x235,column,steel_section,UC 356x406x235,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x368x202,column,steel_section,UC 356x368x202,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x368x177,column,steel_section,UC 356x368x177,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x368x153,column,steel_section,UC 356x368x153,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_356x368x129,column,steel_section,UC 356x368x129,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_305x305x283,column,steel_section,UC 305x305x283,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_305x305x240,column,steel_section,UC 305x305x240,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_305x305x198,column,steel_section,UC 305x305x198,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_305x305x158,column,steel_section,UC 305x305x158,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_305x305x137,column,steel_section,UC 305x305x137,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_305x305x118,column,steel_section,UC 305x305x118,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_305x305x97,column,steel_section,UC 305x305x97,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_254x254x167,column,steel_section,UC 254x254x167,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_254x254x132,column,steel_section,UC 254x254x132,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_254x254x107,column,steel_section,UC 254x254x107,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_254x254x89,column,steel_section,UC 254x254x89,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_254x254x73,column,steel_section,UC 254x254x73,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_203x203x127,column,steel_section,UC 203x203x127,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Source row marked '+' (additional section in source).
uk_uc_203x203x113,column,steel_section,UC 203x203x113,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Source row marked '+' (additional section in source).
uk_uc_203x203x100,column,steel_section,UC 203x203x100,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Source row marked '+' (additional section in source).
uk_uc_203x203x86,column,steel_section,UC 203x203x86,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_203x203x71,column,steel_section,UC 203x203x71,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_203x203x60,column,steel_section,UC 203x203x60,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_203x203x52,column,steel_section,UC 203x203x52,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_203x203x46,column,steel_section,UC 203x203x46,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_152x152x51,column,steel_section,UC 152x152x51,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Source row marked '+' (additional section in source).
uk_uc_152x152x44,column,steel_section,UC 152x152x44,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Source row marked '+' (additional section in source).
uk_uc_152x152x37,column,steel_section,UC 152x152x37,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_152x152x30,column,steel_section,UC 152x152x30,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_uc_152x152x23,column,steel_section,UC 152x152x23,,steel,hot_rolled,UC,rolled_i_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,UC-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book UC dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres.
uk_hfshs_40x40x3p2,column,steel_section,HFSHS 40x40x3.2,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_40x40x3p6,column,steel_section,HFSHS 40x40x3.6,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_40x40x4,column,steel_section,HFSHS 40x40x4,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_40x40x5,column,steel_section,HFSHS 40x40x5,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_40x40x6p3,column,steel_section,HFSHS 40x40x6.3,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_50x50x3p2,column,steel_section,HFSHS 50x50x3.2,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_50x50x3p6,column,steel_section,HFSHS 50x50x3.6,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_50x50x4,column,steel_section,HFSHS 50x50x4,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_50x50x5,column,steel_section,HFSHS 50x50x5,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
uk_hfshs_50x50x6p3,column,steel_section,HFSHS 50x50x6.3,,steel,hot_finished,HFSHS,square_hollow_section,m,,,,eu_steel_1.0,,fireproofing,False,False,False,False,True,,,True,True,True,HFSHS-secpropsdimsprops-EC3UKNA-UK-4-4-2026.xlsx,Intrinsic section properties only from SCI Blue Book HFSHS dimensions/properties. Capacities intentionally left blank. steel_volume is m3 per linear metre. Geometry stored in metres. Column width/depth reflect overall SHS dimensions.
